Id,Genre 1,Genre 2,Genre 3,Genre 4,Popularity, Budget , Revenue 
10294,Horror,Thriller,,,7.712309,19000000.0,35300645.0
13067,Romance,Comedy,Drama,,9.351276,10000000.0,17500000.0
1268,Family,Comedy,,,10.19853,25000000.0,229736344.0
9785,Crime,Drama,Fantasy,Mystery,6.097503,30000000.0,26810113.0
559,Fantasy,Action,Adventure,,27.614265,258000000.0,890871626.0
37933,Adventure,Fantasy,Animation,Science,9.409701,22000000.0,68000000.0
49081,Drama,,,,0.860734,8000000.0,2019009.0
2269,Fantasy,Horror,,,7.42908,4200000.0,38862717.0
11798,Drama,Crime,,,2.514638,2380000.0,8176544.0
4964,Comedy,Romance,Drama,,9.058516,30000000.0,219076518.0
2976,Family,Comedy,Music,Romance,7.768045,50000000.0,90450008.0
1562,Horror,Thriller,Science,,12.884191,15000000.0,64238440.0
810,Fantasy,Adventure,Animation,Comedy,14.072479,160000000.0,798958165.0
5723,Drama,Music,Romance,,10.357064,160000.0,20710513.0
285,Adventure,Fantasy,Action,,31.363664,300000000.0,961000000.0
12526,Horror,Thriller,,,5.911303,4000000.0,8059140.0
3432,Drama,Crime,Mystery,Thriller,7.423812,20000000.0,41637263.0
15568,Drama,,,,2.961621,9000000.0,2955039.0
3489,Crime,Mystery,Thriller,,8.552967,30000000.0,16930884.0
298,Crime,Thriller,,,12.16276,85000000.0,311312624.0
14064,Adventure,Comedy,Drama,,1.372493,2000000.0,300000.0
18206,Crime,Drama,Romance,Thriller,2.392367,1000000.0,10018.0
1691,Horror,,,,8.916747,10200000.0,35619521.0
9408,Animation,Comedy,Family,,11.526339,85000000.0,149044513.0
1979,Adventure,Fantasy,Action,Thriller,12.924254,130000000.0,289047763.0
10288,Romance,Comedy,Drama,Horror,5.284805,8000000.0,426224.0
1991,Action,Thriller,,,13.412137,25000000.0,25037897.0
43353,Science,,,,0.892476,16000.0,1000000.0
9952,Adventure,Drama,War,,9.604564,10000000.0,7177143.0
17320,Comedy,,,,4.681832,2000000.0,265198.0
54934,Drama,,,,0.003013,250000.0,340147.0
2359,Documentary,,,,6.766086,9000000.0,24538513.0
442,Comedy,Drama,,,0.988777,2224000.0,28000000.0
1988,Drama,Thriller,,,16.770196,16000000.0,18928871.0
3021,Horror,Thriller,,,9.196884,25000000.0,94679598.0
2196,Comedy,Drama,,,8.832907,9000000.0,46.0
1571,Action,Thriller,,,14.886039,110000000.0,383531464.0
2959,Comedy,,,,7.102076,35000000.0,69307224.0
2698,Fantasy,Comedy,Family,,9.156877,175000000.0,173000000.0
1858,Adventure,Science,name:,,5.587707,150000000.0,709709780.0
14125,Crime,Horror,Thriller,,8.687797,17000000.0,2626800.0
675,Adventure,Fantasy,Family,Mystery,21.3643,150000000.0,938212738.0
3563,Comedy,Romance,,,6.645799,85000000.0,186072214.0
2270,Adventure,Fantasy,Romance,Family,14.784525,70000000.0,135560026.0
35,Animation,Comedy,Family,,14.302911,75000000.0,527068851.0
5857,Crime,Horror,Mystery,Thriller,4.961439,12000000.0,9620399.0
3638,Comedy,,,,9.672317,28000000.0,92601050.0
2503,Action,Drama,Mystery,Thriller,18.173269,70000000.0,442824138.0
8141,Comedy,Crime,Thriller,Romance,4.725299,4000000.0,2426851.0
8363,Comedy,,,,16.205105,20000000.0,121463226.0
5174,Action,Comedy,Crime,Thriller,9.718111,140000000.0,258022233.0
9703,Action,Adventure,Fantasy,War,8.920545,67000000.0,25303038.0
10760,Comedy,,,,6.463883,16500000.0,13620075.0
4349,Thriller,Action,Drama,,13.842333,70000000.0,86658558.0
14144,Comedy,Family,,,5.414213,6000000.0,18197398.0
4858,Science,name:,,,5.228837,80000000.0,15071514.0
10431,Action,Thriller,Crime,,12.077833,25000000.0,40452643.0
12435,Comedy,Drama,Romance,,6.764056,20000000.0,47738099.0
2082,Horror,,,,11.607678,15000000.0,80253908.0
11835,Action,Crime,Drama,Thriller,6.612175,20000000.0,16974459.0
13501,Comedy,Drama,Romance,Fantasy,8.031164,15000000.0,20380.0
5176,Western,,,,18.079094,55000000.0,70016220.0
4141,Action,Thriller,Comedy,Crime,7.259086,39000000.0,26820641.0
4347,Drama,Romance,,,8.913338,30000000.0,129266061.0
2009,Drama,,,,9.990406,852510.0,1185783.0
12901,Documentary,,,,1.987795,2000000.0,1431623.0
4413,Crime,Drama,Thriller,,11.8027,70000000.0,69766619.0
6973,History,Drama,Thriller,Crime,9.604552,23000000.0,29541790.0
7913,Drama,,,,4.102052,2200000.0,11502151.0
15019,Comedy,Drama,Romance,,11.414893,24000000.0,9576495.0
4629,Drama,Romance,,,4.661689,4000000.0,46474.0
2252,Thriller,Crime,Mystery,,9.897909,51500000.0,55112356.0
13072,Drama,Action,Thriller,,2.942202,8000000.0,458232.0
10425,Drama,Action,Thriller,Crime,10.77166,22000000.0,413454.0
7737,Horror,Action,Science,,3.009134,45000000.0,148412065.0
10030,Comedy,,,,7.456047,25000000.0,59192128.0
5915,Adventure,Drama,,,15.423538,15000000.0,56255142.0
13680,Comedy,Family,,,9.627676,22000000.0,147880543.0
9038,Comedy,,,,9.149612,60000000.0,127766650.0
7211,Comedy,Romance,Drama,,8.936547,25000000.0,68377859.0
4538,Adventure,Drama,Comedy,,6.493474,16000000.0,24377151.0
2001,Drama,Crime,Thriller,,7.572144,21000000.0,54926886.0
4517,Drama,History,Romance,,7.608243,55000000.0,74237563.0
4566,Drama,Mystery,Crime,,7.857078,25000000.0,92991835.0
6615,Comedy,Romance,Drama,,8.025118,12000000.0,11293663.0
4513,Horror,Thriller,,,8.764548,30000000.0,75505973.0
5125,Drama,Thriller,,,13.482558,27500000.0,24748670.0
3877,Drama,,,,11.446274,16000000.0,2849142.0
4771,Crime,Drama,Mystery,,6.148516,19000000.0,34619699.0
4512,Action,Drama,Western,,10.111313,30000000.0,14711793.0
13197,Action,Crime,Drama,Mystery,3.034823,8000000.0,143451.0
2014,Drama,,,,10.083019,3800000.0,17804565.0
17202,Comedy,Drama,,,2.016044,15000000.0,55184721.0
663,Horror,Thriller,Crime,,12.233863,10000000.0,139352633.0
4982,Drama,Crime,,,9.644542,100000000.0,266465037.0
5559,Family,Animation,Adventure,Comedy,8.774374,150000000.0,287594577.0
7972,Crime,Drama,Thriller,,9.309967,18000000.0,25005257.0
2013,Drama,,,,11.090265,14000000.0,19777647.0
6977,Crime,Drama,Thriller,,15.565484,25000000.0,171600000.0
10520,Comedy,,,,1.833892,1000000.0,18479.0
5123,Family,Drama,Music,,8.874048,25000000.0,66122026.0
43987,Action,Comedy,,,1.486349,3.0,4.0
4515,Action,Adventure,Drama,History,5.80986,35000000.0,63215872.0
5375,Action,Comedy,Drama,,5.502098,100000000.0,97838349.0
2310,Adventure,Action,Animation,,9.951195,70000000.0,195735876.0
6639,Drama,Romance,,,5.20735,45000000.0,4607608.0
4723,Comedy,Science,name:,,6.242588,17000000.0,374743.0
20714,Crime,Drama,,,6.975759,4000000.0,7537453.0
5876,Science,name:,name:,,8.435642,18000000.0,57096190.0
4523,Comedy,Family,Fantasy,Romance,11.447798,85000000.0,340487652.0
1620,Action,Crime,Drama,Thriller,13.765241,24000000.0,99965753.0
13474,Horror,Thriller,,,9.276709,8000000.0,7766240.0
8079,Comedy,Drama,Romance,,4.384156,9100000.0,37707444.0
13483,Thriller,Crime,Mystery,,7.076062,86000000.0,14373825.0
2268,Adventure,Fantasy,,,11.481379,180000000.0,372234864.0
6479,Drama,Horror,Action,Thriller,11.379355,150000000.0,585349010.0
6477,Comedy,Music,Family,Fantasy,11.805233,60000000.0,361366633.0
3902,Drama,Music,,,9.351557,20000000.0,4001121.0
7326,Comedy,Drama,Romance,,11.791591,7500000.0,231411584.0
1989,Drama,Romance,,,11.119593,10000000.0,21786738.0
11600,Drama,War,,,3.494388,5000000.0,782102.0
46902,Comedy,Drama,Romance,,2.78291,900000.0,82701.0
25784,Drama,,,,0.044561,1300000.0,639000.0
7350,Drama,Comedy,,,9.070643,45000000.0,175372502.0
7979,Drama,,,,5.970067,20000000.0,73276047.0
13885,Drama,Horror,Music,,10.038401,50000000.0,152000000.0
6637,Action,Adventure,Mystery,Thriller,12.854373,130000000.0,457363168.0
7345,Drama,,,,8.200627,25000000.0,77208711.0
6538,Comedy,Drama,History,,9.979162,75000000.0,119000410.0
440,Fantasy,Action,Science,,10.793324,40000000.0,41797066.0
6575,Comedy,Music,,,7.219935,35000000.0,18317151.0
14047,Drama,,,,8.735448,15000000.0,30226144.0
54318,Fantasy,Adventure,Family,,5.083211,40000000.0,103071443.0
6023,Drama,Romance,,,10.304881,30000000.0,156835339.0
6557,Comedy,Romance,,,10.342202,30000000.0,160259319.0
7508,Drama,,,,6.093304,2600000.0,28430000.0
10253,Fantasy,Drama,Horror,Action,6.280906,70000000.0,53587404.0
8329,Horror,Mystery,,,8.504511,1500000.0,30448000.0
13195,Crime,Drama,Thriller,,6.496913,20000000.0,6819587.0
7191,Action,Thriller,Science,,12.868098,25000000.0,170764026.0
8090,Drama,,,,7.85217,35000000.0,32483410.0
7555,Action,Thriller,,,9.91556,50000000.0,113244290.0
7278,Comedy,,,,6.416753,30000000.0,84646831.0
9030,Drama,Horror,Thriller,,8.233662,12000000.0,56309766.0
13059,Action,Thriller,Horror,Science,11.329733,50000.0,249905.0
11253,Adventure,Fantasy,Science,,11.928661,85000000.0,160388063.0
8321,Comedy,Drama,Crime,,9.895652,15000000.0,34533783.0
62652,Drama,,,,0.367324,2000000.0,111000.0
19384,Action,Thriller,Science,,7.958502,7000000.0,9229401.0
13490,Comedy,Drama,,,4.386145,35000000.0,43650785.0
8676,Romance,Comedy,Adventure,,9.4548,70000000.0,111231041.0
37003,Music,Documentary,,,0.900864,15000000.0,22730842.0
8247,Adventure,Fantasy,Science,,11.03897,85000000.0,222231186.0
7461,Drama,Action,Thriller,Crime,7.001645,40000000.0,151161491.0
8204,Adventure,Family,Fantasy,,11.133784,90000000.0,162839667.0
8328,Music,Drama,Romance,,7.667579,23000000.0,150816700.0
14073,Action,Adventure,Drama,History,12.237488,8376800.0,13000000.0
7942,Comedy,Romance,,,11.840495,10000000.0,33000000.0
13362,Documentary,,,,6.415898,1000000.0,274661.0
7840,Adventure,Action,Drama,Fantasy,13.99377,105000000.0,266000000.0
8848,Thriller,Crime,Drama,,8.732701,20000000.0,64822796.0
13460,Action,Thriller,Science,,13.436536,30000000.0,22211426.0
12222,Animation,Comedy,Family,Adventure,8.326699,85000000.0,297138014.0
8461,Horror,Thriller,Crime,,6.841586,15000000.0,7938872.0
12246,History,,,,6.375447,18000000.0,26527510.0
12177,Comedy,Romance,,,6.258666,62000000.0,41819064.0
13025,Horror,Action,Science,,12.001324,2000000.0,5364858.0
2239,Drama,Comedy,Thriller,,8.762536,8000000.0,60641.0
14011,Action,Adventure,Animation,Science,7.031719,3500000.0,5231128.0
8944,Comedy,Drama,,,10.510245,25000000.0,6673422.0
28260,Comedy,Science,name:,,9.796755,2000000.0,54207.0
155,Drama,Action,Crime,Thriller,123.167259,185000000.0,1004558444.0
46883,Drama,Romance,,,0.404753,2500.0,15425.0
8456,Drama,Action,,,14.753931,20000000.0,41627431.0
13495,Action,,,,5.035414,24000000.0,23321954.0
27323,Comedy,,,,2.290725,300000.0,3952448.0
8065,Drama,Crime,,,8.33756,35000000.0,69823199.0
12890,Comedy,Drama,Romance,,3.756539,7000000.0,10569964.0
4942,Comedy,Romance,Drama,,9.37102,58000000.0,41299492.0
14044,Action,History,,,7.404835,16000000.0,34786960.0
11483,Adventure,Comedy,,,3.916952,40000000.0,1641825.0
8988,Drama,War,,,5.430566,25000000.0,11207130.0
7351,Drama,,,,2.002032,6000000.0,1300000.0
10488,Adventure,Comedy,Family,Fantasy,7.558125,37000000.0,100076342.0
9870,Comedy,Romance,Drama,,15.106676,30000000.0,105173115.0
11918,Action,Comedy,Science,,7.876483,35000000.0,25871834.0
1266,Action,Crime,Drama,Thriller,13.246795,20000000.0,65569869.0
13335,Comedy,Adventure,,,13.065315,12000000.0,43493123.0
7459,Action,Family,Science,,7.134168,120000000.0,93945766.0
1729,Action,Adventure,Fantasy,,6.997601,55000000.0,127906624.0
14324,Adventure,Action,Comedy,Romance,6.100498,38000000.0,5410749.0
13258,Comedy,,,,7.391932,4000000.0,6870249.0
13018,Thriller,,,,7.720729,25000000.0,17741298.0
8780,Comedy,,,,10.901355,30000000.0,63833449.0
13359,Documentary,,,,1.787297,3500000.0,7700000.0
1726,Action,Science,name:,,22.073099,140000000.0,585174222.0
10761,Comedy,Romance,,,6.417385,40000000.0,84601681.0
43664,Drama,Romance,,,0.958152,600000.0,1023156.0
8681,Action,Thriller,,,16.367481,25000000.0,226830568.0
13001,Adventure,Science,,,9.218164,7000000.0,8900000.0
13243,Comedy,Drama,Romance,,6.226054,5000000.0,346592.0
9029,Comedy,Romance,,,10.054226,35000000.0,170000000.0
2454,Adventure,Family,Fantasy,,12.490891,225000000.0,419651413.0
13191,Action,Adventure,Comedy,Thriller,4.800426,5000000.0,1296184.0
217,Adventure,Action,,,12.577266,185000000.0,786636033.0
4564,Comedy,Drama,Romance,,9.170332,65000000.0,415252786.0
10665,Thriller,Horror,Mystery,,8.845536,9000000.0,82391145.0
9502,Adventure,Animation,Family,Comedy,16.897541,130000000.0,631744560.0
10661,Comedy,Action,,,13.116461,90000000.0,201596308.0
9789,Comedy,,,,4.391819,5000000.0,6463286.0
15691,TV,name:,name:,,5.147819,5000000.0,42000000.0
8645,Thriller,Science,,,6.22229,60000000.0,163403799.0
1724,Science,name:,name:,,19.125537,150000000.0,163712074.0
13405,Drama,War,,,14.622493,40000000.0,7400000.0
10681,Animation,Family,,,16.088366,180000000.0,521311860.0
8909,Action,Thriller,Crime,,12.457896,75000000.0,258270008.0
8960,Fantasy,Action,,,11.017324,150000000.0,624029371.0
15728,Drama,Romance,,,2.317528,500000.0,220151.0
11665,Action,Comedy,Thriller,,11.35779,80000000.0,230685453.0
27506,Drama,Mystery,,,0.722511,259000.0,921000.0
27505,Crime,Drama,Romance,,1.345287,103000.0,704000.0
13990,Drama,,,,5.598338,6000000.0,2899975.0
11631,Comedy,Romance,,,10.534437,52000000.0,609841637.0
8265,Comedy,,,,7.250134,11000000.0,53191886.0
13614,Drama,History,War,,4.230046,5200000.0,14723313.0
88751,Action,Science,name:,,10.419974,45000000.0,101702060.0
11260,Comedy,Science,name:,,11.542926,60000000.0,50650079.0
13910,Drama,Romance,,,4.522772,20000000.0,8380329.0
16007,Fantasy,Mystery,Thriller,,9.570657,20000000.0,27793200.0
6687,Thriller,Crime,Mystery,,12.497651,15000000.0,5926410.0
11802,Animation,Family,,,6.212702,37000000.0,63800345.0
13183,Action,Mystery,Science,,16.551503,130000000.0,185258983.0
12133,Comedy,,,,8.579638,65000000.0,128107642.0
12568,Drama,Romance,,,11.069679,20000000.0,13204291.0
8836,Drama,Mystery,Science,,9.863584,30000000.0,68369434.0
16725,Drama,,,,2.819298,700000.0,31576.0
1735,Adventure,Action,Fantasy,,14.250227,145000000.0,401128639.0
10187,Drama,Comedy,,,5.204249,21000000.0,17600000.0
10185,Mystery,Drama,Crime,Thriller,13.389735,15000000.0,3533227.0
13996,Comedy,Drama,,,3.334353,5000000.0,4040588.0
5038,Drama,Romance,,,9.648539,15000000.0,96408652.0
10189,Action,Comedy,,,8.461369,27000000.0,101624843.0
12289,Adventure,Drama,Action,,11.867516,80341000.0,127814609.0
10188,Adventure,Comedy,Drama,Family,4.631978,27000000.0,44352417.0
11671,Drama,Romance,,,6.829658,13000000.0,14894347.0
7446,Action,Comedy,,,8.980941,92000000.0,188072649.0
12180,Thriller,Animation,Action,Science,8.524857,8500000.0,68282844.0
13256,Action,Adventure,Horror,Science,6.603748,8000000.0,2033165.0
8885,Drama,Animation,War,,7.636625,2000000.0,11125849.0
13310,Horror,Drama,,,7.274237,4000000.0,10785801.0
10483,Action,Thriller,Science,,13.53003,45000000.0,73762516.0
12620,Romance,Comedy,,,9.920106,25000000.0,70442940.0
10186,Comedy,Music,,,9.469873,15000000.0,8762890.0
13515,Horror,Mystery,Thriller,,8.612618,35000000.0,72436439.0
13637,Adventure,Action,Comedy,Western,9.239882,3800000.0,2725258.0
4944,Comedy,Drama,,,13.206799,37000000.0,163720069.0
13805,Action,Comedy,,,11.634132,25000000.0,14109284.0
9381,Action,Adventure,Science,,9.273808,70000000.0,72108608.0
13291,Drama,Action,Thriller,Crime,7.859606,22000000.0,23530831.0
13991,Comedy,,,,10.36168,7000000.0,6230276.0
13972,Comedy,Drama,Romance,,6.62363,16000000.0,50007546.0
15206,Horror,,,,34.145916,3500000.0,54947.0
8285,Action,Comedy,Thriller,Crime,5.762005,60000000.0,39031337.0
13184,Action,Crime,Thriller,,6.576009,45000000.0,42487390.0
13484,Comedy,,,,2.066141,79000.0,245000.0
13389,Action,Crime,Drama,Thriller,7.094624,60000000.0,73174566.0
13279,Drama,Crime,Thriller,,13.857624,20000000.0,27640028.0
38140,Action,Adventure,Comedy,Foreign,1.02071,4002313.0,6.0
12690,Drama,Western,Crime,,12.392754,20000000.0,20211394.0
12412,Drama,War,,,11.221186,45000000.0,9323833.0
13027,Mystery,Thriller,Action,,14.324875,80000000.0,178066569.0
13092,Comedy,Romance,Drama,,11.981531,27000000.0,17286299.0
12182,Comedy,Music,Romance,,12.992176,9000000.0,32973937.0
3097,War,Drama,History,Adventure,0.524432,10000000.0,25800.0
12113,Action,Drama,Thriller,,12.886125,70000000.0,113280098.0
13600,Adventure,Family,Fantasy,,8.061467,55000000.0,17869048.0
30266,Adventure,Drama,Action,Science,0.917777,200000.0,8000000.0
13051,Action,,,,10.08043,35000000.0,85416905.0
10358,Comedy,,,,6.449332,24000000.0,42105111.0
10523,Drama,History,,,8.937049,25100000.0,29506464.0
13596,Romance,Comedy,,,14.114136,20000000.0,36620508.0
12837,Adventure,,,,6.390463,11000000.0,38105395.0
13948,Comedy,Fantasy,,,2.151159,20000000.0,7000000.0
7735,Drama,Thriller,,,6.010332,7500000.0,19000000.0
13812,Horror,Science,name:,,6.140116,12000000.0,40855419.0
13150,Thriller,Crime,Drama,,5.844016,30000000.0,31148328.0
14325,Drama,,,,4.929912,40000000.0,9793496.0
13809,Action,Crime,Thriller,,7.263988,18000000.0,25739015.0
10527,Family,Animation,,,12.668733,150000000.0,603900354.0
13506,Drama,War,History,,3.462653,2000000.0,38135878.0
8338,Drama,Mystery,Science,,7.462378,25000000.0,19844979.0
3580,Crime,Drama,Mystery,,11.672394,55000000.0,113020255.0
20766,Adventure,Drama,,,14.958098,32000000.0,27635305.0
12405,Drama,Romance,,,11.258181,15000000.0,377910544.0
10764,Adventure,Action,Thriller,Crime,13.67812,200000000.0,586090727.0
15373,Comedy,,,,7.646215,28000000.0,92380927.0
13672,Drama,Action,Comedy,Crime,6.670933,6000000.0,276891.0
11917,Horror,Thriller,Crime,,10.165499,10800000.0,113857533.0
13523,Comedy,Adventure,Romance,,9.106146,19000000.0,18755936.0
15749,Action,Adventure,Drama,Horror,9.002146,6000000.0,391410.0
14405,Adventure,Comedy,Family,,9.569765,20000000.0,149281606.0
6972,Drama,,,,9.566135,130000000.0,49554002.0
13053,Animation,Family,Adventure,Comedy,15.580915,150000000.0,309979994.0
10139,History,Drama,,,10.680121,20000000.0,54586584.0
8966,Adventure,Fantasy,Drama,Romance,31.282029,37000000.0,392616625.0
13387,Action,Adventure,Thriller,Crime,9.296824,30000000.0,108979549.0
12193,Comedy,Romance,Drama,,7.210383,80000000.0,163733697.0
14574,War,Drama,,,8.912738,12500000.0,20416563.0
10900,Horror,Thriller,Mystery,,6.804406,3500000.0,1115493.0
14438,Drama,,,,5.329195,500000.0,33456317.0
14248,Animation,Comedy,Family,Fantasy,9.369432,25000000.0,30000000.0
13056,Action,Crime,,,8.333526,20500000.0,10089373.0
10200,Drama,Science,name:,,9.265322,80000000.0,233093859.0
14359,Drama,Mystery,,,9.278263,20000000.0,50907234.0
13223,Drama,,,,14.794228,33000000.0,269958228.0
8055,Drama,Romance,,,7.931732,32000000.0,113019290.0
11321,Drama,,,,21.708267,55000000.0,168167691.0
12163,Drama,Romance,,,7.903956,6000000.0,44703995.0
4922,Fantasy,Drama,Thriller,Mystery,17.934821,150000000.0,333932083.0
10201,Comedy,,,,9.756289,70000000.0,225990978.0
2253,Drama,Thriller,History,War,8.635464,75000000.0,200276000.0
10202,Fantasy,Comedy,Family,Romance,10.739419,80000000.0,212874442.0
13973,Comedy,Drama,,,7.589546,3000000.0,3830137.0
4148,Drama,Romance,,,12.265867,35000000.0,75225693.0
13827,Comedy,,,,2.023166,6000000.0,69497.0
15676,Comedy,Crime,Drama,Thriller,2.420823,4000000.0,333912.0
13971,Comedy,,,,10.420849,20000000.0,21972336.0
13813,Action,Drama,History,War,13.990891,32000000.0,51155219.0
14306,Comedy,Family,,,9.729748,60000000.0,244082376.0
12429,Animation,Family,,,8.470945,41677699.0,187479518.0
14756,Drama,Action,History,,6.004257,11715578.0,21888598.0
13944,Drama,Mystery,Thriller,Romance,6.274736,25000000.0,2000000.0
10199,Adventure,Animation,Family,,12.364579,60000000.0,50877145.0
10521,Comedy,,,,8.33501,30000000.0,114663461.0
14435,Mystery,Horror,,,5.245883,15000000.0,100734718.0
13177,Action,Drama,,,4.518646,8000000.0,908847.0
14139,Science,name:,,,8.623982,2600000.0,553198.0
12437,Fantasy,Action,Adventure,Science,11.654958,35000000.0,91353501.0
2309,Adventure,Family,Fantasy,,13.570926,60000000.0,57490374.0
13825,Drama,Thriller,,,11.387338,9750000.0,558000.0
14560,Action,Adventure,Comedy,Family,13.003122,26000000.0,183293131.0
13788,Horror,Thriller,Mystery,,7.108555,16000000.0,76514050.0
10529,Fantasy,Action,Science,,14.611182,50000000.0,7033683.0
50318,Comedy,Drama,,,4.382184,4000000.0,907456.0
1977,Mystery,Horror,Thriller,,10.510468,5000000.0,38610009.0
14836,Animation,Family,,,16.639915,60000000.0,124596398.0
13455,Action,,,,11.596222,38000000.0,45465299.0
4959,Drama,Thriller,Crime,,6.583609,50000000.0,60161391.0
10362,Drama,Romance,,,8.032616,12000000.0,3148182.0
10184,Comedy,Romance,Drama,,8.376094,40000000.0,177259441.0
15189,Comedy,Family,,,6.317992,35000000.0,73034460.0
1961,Comedy,Horror,,,8.708789,1500000.0,173066.0
20829,Comedy,Drama,,,9.900376,75000000.0,61458982.0
15268,Action,Adventure,Science,,6.660188,50000000.0,12764201.0
19255,Drama,Comedy,Romance,,6.590093,17000000.0,14899417.0
8832,Drama,,,,7.728333,7275000.0,11260366.0
8279,Drama,,,,4.249948,19000000.0,23550000.0
13207,Horror,,,,14.20229,19000000.0,91379051.0
20421,Comedy,Family,Animation,Fantasy,3.602031,18000000.0,11657385.0
14301,Adventure,Action,Comedy,Science,8.927994,200000.0,3.0
16538,Comedy,,,,12.929653,41000000.0,91636986.0
16558,Romance,Comedy,Crime,,9.097953,78146652.0,60000000.0
13811,Action,Adventure,Drama,Mystery,9.806904,50000000.0,155446362.0
16353,Adventure,Action,Thriller,,8.553506,8500000.0,8936663.0
15472,Drama,Thriller,Crime,Mystery,9.858687,13000000.0,104345682.0
13090,Comedy,Drama,,,9.098119,5000000.0,16174377.0
15512,Animation,Family,Adventure,Science,14.243634,175000000.0,381509870.0
14637,Drama,Thriller,,,8.719145,11500000.0,186702.0
53863,Romance,Comedy,Mystery,,0.110801,280.0,831.0
16614,Comedy,,,,6.77887,9500000.0,17164377.0
20048,Comedy,Romance,,,8.198789,40000000.0,108332743.0
13804,Action,Crime,Drama,Thriller,1.498902,85000000.0,363164265.0
18947,Drama,Comedy,,,8.395618,50000000.0,36348784.0
16996,Comedy,,,,11.362762,20000000.0,136267476.0
16869,Drama,Action,Thriller,War,16.89564,70000000.0,319131050.0
16995,Action,,,,8.905732,60000000.0,87784194.0
15092,Action,Thriller,Crime,,10.044642,20000000.0,34560577.0
17431,Science,name:,,,13.336773,5000000.0,9760104.0
18320,Drama,,,,8.437587,35000000.0,27409889.0
17436,Drama,,,,6.675032,18000000.0,382174.0
2080,Adventure,Action,Thriller,Science,1.456541,150000000.0,373062864.0
17680,Comedy,Drama,,,6.115299,1700000.0,1007962.0
13475,Science,name:,name:,,15.362632,150000000.0,385680446.0
15384,War,Action,Drama,History,7.309903,80000000.0,121059225.0
17532,Thriller,Crime,Science,,7.959965,4000000.0,4100000.0
10946,Documentary,,,,15.30326,15000000.0,109000000.0
15577,Crime,Drama,,,6.036408,25000000.0,1037335.0
13448,Thriller,Mystery,,,22.211558,150000000.0,356613439.0
534,Action,Science,name:,,16.507496,200000000.0,371353001.0
18360,Adventure,Fantasy,Action,Comedy,15.417181,150000000.0,413106170.0
21755,Adventure,Comedy,Drama,Romance,7.973126,20000000.0,5530764.0
17332,Drama,,,,11.328316,60000000.0,31720158.0
18405,Crime,Thriller,Horror,Drama,13.634766,15000000.0,32721635.0
16871,Horror,Thriller,,,15.809588,30000000.0,90810892.0
14160,Animation,Comedy,Family,Adventure,19.330884,175000000.0,735099082.0
17927,Comedy,,,,6.312206,20000000.0,18599102.0
18785,Comedy,,,,23.947351,35000000.0,459270619.0
17609,Drama,Horror,Thriller,,7.769607,11000000.0,791867.0
16345,Comedy,Drama,,,1.355305,5750000.0,10000000.0
13856,Drama,Fantasy,Science,,2.003309,1000000.0,7202.0
14536,Comedy,,,,12.357072,8000000.0,29010817.0
14451,Horror,Comedy,,,7.974726,800000.0,1984662.0
18162,Adventure,Comedy,Science,,7.642063,100000000.0,68688831.0
18487,Thriller,Drama,Crime,,15.09911,100000000.0,150166126.0
18240,Comedy,Romance,Drama,,8.058337,40000000.0,317375031.0
28110,Action,Crime,Drama,,8.005804,1000000.0,2000000.0
17610,Comedy,Adventure,,,10.087637,60000000.0,62357900.0
12162,Drama,Thriller,War,,9.403724,15000000.0,42000000.0
8373,Science,name:,name:,,4.351756,150000000.0,836297228.0
19265,Comedy,Romance,,,8.930341,15000000.0,35097815.0
11322,History,Crime,Drama,,10.364794,80000000.0,214104620.0
8355,Animation,Comedy,Family,Adventure,12.980624,90000000.0,886686817.0
24927,Horror,,,,1.017103,3000000.0,1449945.0
10024,Drama,,,,6.793972,30000000.0,95714875.0
15423,Action,Comedy,Drama,Horror,2.06528,5000000.0,25900.0
69426,Drama,Romance,Foreign,,0.660663,500000.0,500000.0
19913,Comedy,Drama,Romance,,16.376657,7500000.0,60722734.0
16911,Action,Fantasy,Science,,2.047794,36500000.0,21834845.0
767,Adventure,Fantasy,Family,,19.083723,250000000.0,933959197.0
20174,Action,Crime,Drama,,1.114697,66000.0,250000.0
8054,Adventure,Fantasy,Mystery,,6.859934,30000000.0,64352607.0
22215,Drama,Comedy,Romance,,4.164362,23000000.0,9366227.0
21208,Horror,Thriller,Mystery,,8.730934,20000000.0,41596251.0
20943,Comedy,Romance,,,8.450799,38000000.0,205298907.0
21407,Horror,Thriller,,,6.727804,3400000.0,114000000.0
12403,Thriller,Mystery,Adventure,,11.017008,14000000.0,22852638.0
20856,Adventure,Comedy,Family,Fantasy,11.618472,45000000.0,57881056.0
17654,Science,,,,11.589835,30000000.0,210819611.0
24803,Romance,Drama,,,8.142089,40000000.0,129540499.0
17335,Drama,Thriller,,,7.175154,20000000.0,73830340.0
13836,Adventure,Family,Fantasy,Science,8.176147,50000000.0,106303988.0
18126,Comedy,Drama,Family,Music,6.332878,35000000.0,155545279.0
14869,Adventure,Action,Thriller,Science,11.787058,175000000.0,302469017.0
17134,Action,Adventure,Drama,Thriller,13.591485,20000000.0,17280326.0
50719,Comedy,Horror,,,1.225871,250000.0,154323.0
24420,Drama,Romance,Fantasy,,13.682598,39000000.0,101229792.0
23367,Comedy,Drama,Family,Music,5.757056,20000000.0,5210988.0
19840,Comedy,Romance,,,9.434281,18000000.0,15345201.0
