Id,Vote Average, Budget 
168672,6.8,40000000.0
116745,7.0,90000000.0
152601,7.9,23000000.0
193756,7.4,40000000.0
140823,7.3,35000000.0
49852,5.3,90000000.0
228331,4.8,5000000.0
87516,5.9,30000000.0
114903,6.0,1.0
109443,6.0,50000000.0
110415,6.7,39200000.0
142487,5.0,4620000.0
82679,5.5,14000000.0
169881,7.2,32000000.0
14499,6.3,7200000.0
211233,5.6,1800000.0
64807,6.0,40000000.0
17478,6.2,1500000.0
227348,5.2,5000000.0
191714,7.3,1000000.0
245775,6.4,12000000.0
204810,6.2,2300000.0
153158,6.0,22000000.0
127560,6.7,18000000.0
118289,5.3,15000000.0
168530,6.1,25000000.0
137094,5.9,60000000.0
157350,6.9,85000000.0
102207,5.0,50000000.0
79316,4.4,7000000.0
41374,4.7,10000000.0
177047,5.5,2000000.0
217993,7.0,3500000.0
185008,7.1,7700000.0
92834,6.5,3000000.0
126319,7.6,12516654.0
100241,5.1,65000000.0
157099,5.9,5000000.0
130150,6.7,18000000.0
157841,6.7,33000000.0
152760,5.8,70000000.0
137106,7.5,60000000.0
97020,5.7,120000000.0
144336,5.5,35000000.0
157834,5.9,8500000.0
226857,6.7,20000000.0
137321,6.0,60000000.0
157847,6.5,4000000.0
20493,3.6,20000000.0
222899,6.0,12500000.0
120467,8.0,30000000.0
225565,6.1,8000000.0
157336,8.1,165000000.0
192102,6.0,28000000.0
225574,6.8,50000000.0
53182,6.1,110000000.0
82703,6.7,145000000.0
97370,6.0,13300000.0
136797,6.1,66000000.0
242042,6.3,6000000.0
177494,6.5,6000000.0
209403,6.4,9500000.0
235260,5.9,22000000.0
192577,6.4,30000000.0
100402,7.6,170000000.0
86834,5.5,125000000.0
142159,7.7,290000.0
155084,6.2,5000000.0
188207,4.4,70000000.0
145220,6.2,50000000.0
190955,6.0,25500000.0
138222,6.1,1500000.0
193612,5.1,200000.0
200505,6.5,25000000.0
180299,7.6,4500000.0
102382,6.5,200000000.0
157547,6.3,5000000.0
249660,5.9,17000000.0
197796,5.8,33000000.0
172385,6.3,103000000.0
157353,5.9,100000000.0
236751,6.1,12000000.0
193610,6.2,40000000.0
254473,5.7,28000000.0
210479,6.9,2000000.0
76649,5.2,130000000.0
195589,6.2,18000000.0
49158,3.8,750000.0
205601,7.2,10900000.0
152599,6.2,16000000.0
19703,7.0,1400000.0
252680,5.5,5000000.0
240832,6.3,40000000.0
127585,7.5,250000000.0
124905,6.1,160000000.0
187596,5.8,15000000.0
59981,5.8,70000000.0
212778,7.2,11000000.0
210947,6.4,318000.0
232672,6.6,40000000.0
198277,7.3,8000000.0
102651,7.0,180000000.0
137113,7.6,178000000.0
177677,7.1,150000000.0
198185,6.6,25000000.0
222935,7.6,12000000.0
209185,6.7,12700000.0
175541,5.8,17500000.0
140870,6.6,19700000.0
227700,6.5,4357373.0
114574,3.8,500000.0
187017,7.0,50000000.0
244088,7.4,6000000.0
156022,7.1,55000000.0
82702,7.6,145000000.0
194662,7.4,18000000.0
87368,5.6,4141459.0
85350,7.5,4000000.0
184098,6.3,24000000.0
209451,6.8,40000000.0
91314,5.8,210000000.0
218836,5.8,50000000.0
262340,4.7,5900000.0
226486,5.0,20000000.0
242224,6.5,2000000.0
267999,6.6,2200000.0
244786,8.3,3300000.0
210577,7.9,61000000.0
119450,7.3,170000000.0
123109,5.5,2900000.0
253235,5.7,18000000.0
225886,5.2,40000000.0
238636,6.6,9000000.0
118340,7.9,170000000.0
242095,5.8,4000000.0
138103,6.1,90000000.0
184315,5.6,100000000.0
157849,6.5,15000000.0
231576,6.4,5500000.0
238603,5.7,13000000.0
243683,6.7,45000000.0
244566,5.0,2400000.0
157845,6.1,12250000.0
229297,6.5,16800000.0
228194,7.3,22000000.0
76757,5.2,176000003.0
98566,5.8,125000000.0
227156,6.4,25000000.0
193893,6.4,17000000.0
211067,5.6,4000000.0
212769,6.2,15.0
189,6.3,65000000.0
249164,7.3,11000000.0
221902,6.8,7000000.0
282813,4.6,6500000.0
209189,5.5,12000000.0
256274,6.1,5000000.0
241848,6.5,5000000.0
204922,6.2,22000000.0
199933,3.9,5000000.0
216282,5.8,50000000.0
192145,5.8,28000000.0
254191,5.4,1000000.0
154400,6.7,12600000.0
198663,7.0,34000000.0
136835,5.6,13200000.0
244506,6.7,1000000.0
169917,6.2,28000000.0
282296,6.1,5000000.0
111479,6.5,5000000.0
264656,6.4,16000000.0
254904,6.0,15000000.0
170687,6.6,60000000.0
149871,8.0,49300000.0
239678,6.5,19800000.0
190859,7.4,58800000.0
246403,5.1,2800000.0
250546,5.5,6500000.0
49017,6.2,70000000.0
241254,4.6,18000000.0
227707,5.1,25000000.0
206487,7.3,5500000.0
239571,7.2,26000000.0
245891,7.0,20000000.0
205587,7.2,50000000.0
228150,7.4,68000000.0
266285,6.2,10500000.0
239563,7.1,13000000.0
218778,6.1,28000000.0
218043,3.7,16000000.0
242512,4.9,5000000.0
242582,7.6,8500000.0
36523,3.7,9000000.0
177572,7.8,165000000.0
236735,7.1,4000000.0
228326,7.3,50000000.0
264660,7.6,15000000.0
17108,5.0,10000000.0
103686,6.7,3600000.0
87492,6.5,24000000.0
199534,5.9,8000000.0
77951,5.2,80000000.0
96239,5.3,22361.0
203793,5.7,30000000.0
205596,8.0,14000000.0
171274,6.5,20000000.0
131631,6.6,125000000.0
147441,5.6,140000000.0
100042,5.4,40000000.0
80920,5.1,5000000.0
266856,7.8,15000000.0
13646,6.4,560000.0
227735,6.7,36000000.0
232679,6.3,15000000.0
192558,6.8,1300000.0
140818,5.7,6500000.0
36683,6.7,20000000.0
241771,7.0,7000000.0
205775,6.5,100000000.0
135397,6.5,150000000.0
43212,6.6,800000.0
227159,6.1,42000000.0
219343,6.8,79000.0
270946,6.5,132000000.0
253331,6.5,9000000.0
256917,6.8,22500000.0
284293,7.5,5000000.0
116149,7.0,55000000.0
294254,6.5,61000000.0
246860,6.7,6600000.0
110402,6.7,7000000.0
245916,6.6,5000000.0
214086,5.9,4000000.0
122917,7.1,250000000.0
273895,7.4,20000000.0
227306,7.3,65000000.0
15603,5.7,400000.0
172391,5.8,20000000.0
252171,6.9,1000000.0
265177,8.2,4900000.0
241239,6.5,20000000.0
228970,7.0,15000000.0
87093,6.8,10000000.0
224141,5.6,50000000.0
228967,6.1,44000000.0
207703,7.6,81000000.0
181533,6.1,127000000.0
51017,6.7,25000000.0
68737,5.2,95000000.0
64264,3.6,2500000.0
15888,4.0,14000000.0
196867,6.0,65000000.0
297222,7.7,13000000.0
116977,2.3,65000000.0
244049,8.1,750000.0
198184,6.6,49000000.0
232175,6.4,7500000.0
260346,6.1,48000000.0
201088,5.1,70000000.0
87101,5.8,155000000.0
288158,5.0,1000000.0
208763,4.9,26000000.0
54518,4.8,13000000.0
78383,4.9,10.0
121734,5.6,10500000.0
209901,4.6,3000000.0
270303,6.6,2000000.0
16191,6.1,9000000.0
160704,6.5,9000000.0
31179,6.3,600000.0
29996,5.4,5000000.0
34128,6.5,500000.0
34586,6.4,7000000.0
254869,5.2,9272437.0
76341,7.3,150000000.0
280092,6.3,10000000.0
140607,7.5,245000000.0
271969,5.3,100000000.0
68735,6.3,160000000.0
99861,7.3,280000000.0
166426,6.6,230000000.0
102899,7.0,130000000.0
166424,4.4,120000000.0
293660,7.4,58000000.0
283995,7.6,200000000.0
271110,7.1,250000000.0
284052,7.1,165000000.0
246655,6.4,178000000.0
68351,6.9,1000000.0
85870,6.2,27563396.0
19183,4.7,750000.0
284276,6.2,7000000.0
164372,5.1,7000000.0
67220,6.7,4000000.0
284536,5.7,25000000.0
28284,6.0,1500000.0
210860,5.4,60000000.0
216015,5.2,40000000.0
272693,6.8,8500000.0
217708,6.9,10.0
227719,6.4,12000000.0
167073,7.2,11000000.0
232572,5.7,8000000.0
283235,6.8,8000000.0
251321,5.1,8000000.0
308453,5.5,3500000.0
308638,4.5,447524.0
250124,6.8,2000000.0
308639,7.2,700000.0
230266,5.8,5500000.0
72784,6.4,14000000.0
167810,5.8,2000000.0
27873,4.2,1000000.0
320316,6.0,1816720.0
273248,7.6,44000000.0
286565,6.1,12000000.0
252838,6.5,23000000.0
241251,4.1,4000000.0
201085,6.4,55000000.0
243938,5.0,14000000.0
256591,6.7,50100000.0
228165,5.7,74000000.0
234212,5.0,3000000.0
268238,6.3,10000000.0
290764,5.9,11000000.0
309302,6.4,38000000.0
243940,5.1,3300000.0
239573,5.0,35000000.0
132759,5.5,2800000.0
191121,6.3,6400000.0
241554,6.3,50000000.0
265712,7.0,35000000.0
150689,6.7,95000000.0
243688,5.0,35000000.0
266647,5.9,150000000.0
252512,5.8,10000000.0
271674,7.1,15000000.0
262500,6.2,110000000.0
230179,5.3,8500000.0
39385,6.3,4000000.0
228161,6.8,135000000.0
245703,6.2,18000000.0
266396,5.5,40000000.0
255343,6.1,17000000.0
168259,7.3,190000000.0
277685,5.5,1000000.0
5896,3.4,7000000.0
181283,6.1,50000000.0
257091,5.9,40000000.0
35428,7.6,1950000.0
290864,6.5,25000000.0
244539,6.9,6700000.0
304357,7.3,11000000.0
159479,4.3,2700000.0
269148,6.4,20000000.0
36696,6.3,25000000.0
158852,6.2,190000000.0
167221,7.2,5000000.0
256961,5.0,38000000.0
270654,4.4,500000.0
282631,7.0,9500000.0
228205,7.3,34000000.0
266331,4.8,8000000.0
293863,7.4,25000000.0
256924,6.6,10000000.0
309304,6.1,600000.0
197583,5.7,10000000.0
250349,5.8,6000000.0
70026,5.3,3.0
254128,6.0,110000000.0
134126,6.6,3500000.0
249070,5.5,35000000.0
160768,6.0,10000000.0
275601,5.6,18000000.0
332835,6.8,5500000.0
254470,6.8,29000000.0
258480,7.3,11800000.0
245846,5.1,10000000.0
254320,6.7,4000000.0
287424,5.2,4000000.0
268920,5.4,35000000.0
171424,5.0,5000000.0
64483,6.2,3300000.0
41703,4.0,336029.0
286217,7.6,108000000.0
323517,6.8,3700000.0
310593,6.7,13360000.0
21297,6.8,3000000.0
21570,7.1,2800000.0
20968,6.9,1900000.0
238713,6.9,65000000.0
271718,5.9,35000000.0
39895,6.8,1100000.0
222936,5.2,37000000.0
161545,4.8,5579750.0
244783,5.5,6000000.0
300168,5.9,65000000.0
74458,6.5,5510000.0
188222,6.2,30000000.0
286521,5.9,6000000.0
150540,7.9,175000000.0
58333,6.1,400000.0
131634,6.6,160000000.0
272878,6.8,20000000.0
257344,5.6,88000000.0
262504,5.9,110000000.0
259316,7.2,180000000.0
215776,6.9,5400000.0
328111,5.9,75000000.0
111237,5.9,11000000.0
337876,7.0,11000000.0
256962,7.0,20000000.0
238615,6.3,26000000.0
302156,5.8,31500000.0
274854,5.7,90000000.0
287903,5.9,15000000.0
297761,5.9,175000000.0
19620,4.9,1823152.0
47933,4.9,165000000.0
188927,6.6,185000000.0
139357,5.5,240000.0
79464,7.4,10920000.0
43083,7.5,2745000.0
21950,5.2,445000.0
20688,7.2,9000000.0
15761,6.3,1500000.0
117319,5.5,17000000.0
20742,6.0,11000000.0
131940,6.0,6900000.0
44977,6.0,19500000.0
14194,5.9,11000000.0
214756,6.2,68000000.0
211672,6.4,74000000.0
49375,6.1,14000000.0
105864,6.6,175000000.0
261023,6.3,53000000.0
206647,6.3,245000000.0
14813,7.6,3000000.0
87533,6.5,5000000.0
321697,6.8,30000000.0
225728,6.4,15000000.0
296099,6.1,31000000.0
254905,5.2,4000000.0
21905,5.0,2500000.0
209112,5.7,250000000.0
272435,6.2,9700000.0
24686,5.1,3500000.0
264999,6.2,14800000.0
278927,6.7,175000000.0
303857,6.8,5000000.0
316654,5.4,18000000.0
203801,7.1,75000000.0
286372,3.5,3250000.0
285783,6.9,35000000.0
300671,7.0,50000000.0
273169,5.6,5000000.0
85038,5.6,6000000.0
147868,5.5,6843500.0
77944,5.9,11000000.0
51917,6.5,5940000.0
301748,4.1,3300000.0
299245,4.9,100000.0
182560,5.7,20000000.0
336804,8.0,1300000.0
189227,7.0,310000.0
348892,7.7,14000000.0
281957,7.3,135000000.0
282984,6.3,11000000.0
256040,7.5,40000000.0
307081,7.3,30000000.0
273481,7.2,30000000.0
291270,6.9,8000000.0
318781,7.4,14000000.0
157544,4.6,13000000.0
257211,7.1,35000000.0
292431,5.2,3000000.0
264644,8.1,6000000.0
328425,6.7,5000000.0
310131,6.3,3500000.0
300667,6.1,5000000.0
121640,6.6,8000000.0
298312,6.0,5000000.0
290751,6.2,19500000.0
283445,5.5,10000000.0
261392,6.0,28000000.0
192141,6.7,5000000.0
277216,7.7,28000000.0
308084,6.9,100000.0
274479,6.4,60000000.0
17935,5.0,25000000.0
228066,5.6,40000000.0
84401,7.0,500000.0
115873,6.9,50000.0
98203,5.9,11180.0
301875,5.9,16000000.0
273477,6.2,15000000.0
245168,7.1,14000000.0
301351,6.3,6000000.0
323272,6.9,3000000.0
276907,6.7,25000000.0
306819,7.4,15000000.0
313922,6.7,5000000.0
283587,7.6,6000000.0
328589,6.0,6000000.0
310123,7.5,1556288.0
287948,5.3,25000000.0
86868,5.3,25496629.0
31359,6.4,12560000.0
263472,4.9,2500000.0
65614,5.7,2000000.0
81481,8.0,2200000.0
74254,5.0,130000.0
303991,6.6,10000000.0
10317,5.8,28000000.0
84858,6.3,11097000.0
118051,6.2,6400000.0
253450,6.6,15000000.0
296100,6.1,25000000.0
253412,6.7,55000000.0
334298,5.7,40000000.0
314365,7.8,20000000.0
336050,7.1,1000000.0
245698,6.7,19000000.0
325348,6.2,10000000.0
295964,6.3,20000000.0
205017,6.6,4100000.0
268660,7.4,7400000.0
257160,6.9,220000.0
49035,6.7,2000000.0
38637,7.5,3000000.0
159824,6.7,80000000.0
134474,6.9,18000.0
69407,6.1,500000.0
306745,7.1,7000000.0
314385,5.4,10000000.0
309809,7.6,64000000.0
297762,7.2,149000000.0
339988,5.4,18000000.0
68730,7.0,46000000.0
296098,7.2,40000000.0
44250,4.8,2000000.0
270487,5.7,22000000.0
318917,6.8,3196621.0
329819,7.3,5000000.0
129850,6.0,12000000.0
257445,6.2,58000000.0
141520,7.4,200000.0
304372,5.6,12000000.0
253414,5.2,15000000.0
346808,5.9,20000000.0
319993,7.5,1379375.0
146301,5.0,10000000.0
266639,5.4,5000000.0
293646,6.0,25000000.0
298382,6.9,11930000.0
294016,7.3,15000000.0
335462,5.8,12000000.0
321741,7.0,35000000.0
227973,6.5,99000000.0
41955,4.8,5000000.0
237214,0.0,390000.0
114564,8.0,380000.0
13986,6.6,1300000.0
56666,6.1,1000000.0
312221,7.3,37000000.0
62796,5.8,20.0
360203,5.8,25000.0
157827,6.7,11000000.0
336004,5.6,8900000.0
333348,5.4,17000000.0
362136,5.6,23400000.0
253192,6.3,3000000.0
257088,5.5,105000000.0
31060,5.4,500000.0
368330,9.0,1500000.0
284288,7.0,224056.0
341895,6.4,6200000.0
299687,5.6,38000000.0
285908,4.0,3800000.0
336882,6.5,5904067.0
351694,7.5,10000000.0
300693,6.5,9600000.0
218275,5.6,1.0
285959,6.0,1300000.0
318846,7.3,28000000.0
338930,4.4,1050255.0
31525,7.2,3000000.0
329833,4.7,50000000.0
259694,5.9,38000000.0
34421,6.0,10000000.0
351819,4.3,20000000.0
340666,7.2,22500000.0
274167,5.8,50000000.0
266294,5.8,30000000.0
140300,6.7,145000000.0
362045,7.2,19500000.0
201386,6.3,3849796.0
58431,5.5,28000000.0
174751,5.4,25000000.0
370665,6.3,26000000.0
333596,6.8,12000000.0
331190,5.6,2000000.0
329440,4.8,10000000.0
37460,4.2,4500000.0
102632,5.6,6700000.0
275269,6.7,5200000.0
54242,7.5,250000.0
276905,4.1,18000000.0
323675,6.1,40000000.0
319888,7.2,23000000.0
375290,7.3,4500000.0
273899,5.2,13500000.0
321258,5.8,10000000.0
343795,5.4,5000000.0
335778,5.7,20000000.0
291870,5.7,11500000.0
364427,6.0,2500000.0
300673,6.3,80000000.0
293122,8.6,722083.0
339408,6.4,8500000.0
44566,6.1,6400000.0
351072,6.2,884130.0
296096,7.6,20000000.0
146198,5.6,20000000.0
205584,5.2,140000000.0
336808,7.8,1400000.0
376869,7.4,10721568.0
323677,7.0,5000000.0
333371,6.8,15000000.0
267860,5.8,60000000.0
269149,7.7,150000000.0
279641,6.0,35000000.0
318850,6.4,18500000.0
267193,5.7,35000000.0
299824,6.0,37000000.0
83902,4.4,350000.0
365222,6.5,36000000.0
72051,4.5,1300000.0
300602,5.7,14000000.0
105254,6.0,6900000.0
341007,7.5,143149.0
14467,6.7,2300000.0
15864,6.5,2400000.0
14071,6.4,10000000.0
15979,3.5,750000.0
111836,5.1,7000000.0
148265,6.7,5990000.0
19980,5.6,3000000.0
44565,5.1,7500000.0
34144,6.2,3750000.0
73582,5.2,130.0
61400,5.7,13100000.0
287859,5.5,5.0
271200,5.4,4200000.0
85277,6.0,800000.0
381890,6.2,60720000.0
301365,6.4,7000000.0
37941,7.7,3000000.0
20049,6.7,3230939.0
31626,5.6,1333333.0
31629,5.6,2915739.0
199160,6.6,440141.0
338065,6.7,13000000.0
333352,7.2,13000000.0
320588,6.5,1000000.0
2989,5.6,17000000.0
333385,6.3,8000000.0
339984,6.8,16000000.0
315664,6.7,29000000.0
302688,5.6,18000000.0
357706,6.7,300000.0
297806,5.9,13000000.0
342521,6.0,15000000.0
375742,6.1,1300000.0
336011,5.5,700000.0
296360,6.4,3000000.0
292081,7.2,400000.0
295699,6.3,10000000.0
369557,8.0,4000000.0
370755,7.0,5000000.0
290595,6.0,115000000.0
325133,5.6,35000000.0
68016,6.8,4000000.0
372226,8.0,325000.0
374465,6.5,2100000.0
377985,6.2,16000000.0
303858,6.5,27000000.0
322240,5.5,30000000.0
326423,6.2,20000000.0
330483,6.7,10000000.0
127380,6.8,200000000.0
323676,5.5,29000000.0
333669,6.0,20000000.0
316152,6.6,50000000.0
153518,5.9,73000000.0
384737,5.1,10500000.0
188540,6.0,9200000.0
300983,6.6,7900000.0
76788,5.6,6100000.0
330418,7.4,620000.0
247504,5.8,5900000.0
69428,6.0,500000.0
69417,6.7,500000.0
69401,5.3,500000.0
69399,5.9,500000.0
69427,6.6,500000.0
69404,7.5,500000.0
69422,6.0,500000.0
69423,7.0,500000.0
353069,5.8,25000000.0
302401,7.0,40000000.0
234004,5.4,20000000.0
257440,5.7,16500000.0
290250,7.0,50000000.0
270010,5.8,30000000.0
62756,6.9,2200000.0
49029,5.8,1.0
86718,6.6,16000000.0
380111,6.8,10000000.0
332567,6.2,17000000.0
70527,7.8,200000.0
57186,5.9,500000.0
280690,6.0,22000000.0
22315,4.9,3500000.0
89868,3.9,137731.0
290098,8.1,8575000.0
241259,6.5,170000000.0
267935,6.0,140000000.0
223702,5.6,19000000.0
334533,7.9,5000000.0
374475,7.3,3537415.0
337154,6.0,3200000.0
188183,6.3,4881000.0
291805,6.7,90000000.0
339397,6.4,30000000.0
347031,6.8,3000000.0
378348,7.6,500.0
374458,6.7,2000000.0
308531,5.8,135000000.0
257345,4.5,4000000.0
58522,6.8,3347850.0
259693,7.0,40000000.0
43074,5.3,144000000.0
302699,6.2,50000000.0
398535,7.4,5980000.0
377213,6.8,5069632.0
324668,5.9,120000000.0
393562,7.1,521873.0
258489,5.5,180000000.0
316727,6.1,10000000.0
316023,5.9,33000000.0
278154,5.6,105000000.0
345911,6.3,4900000.0
294272,6.2,65000000.0
333386,5.5,10000000.0
328387,7.1,19000000.0
363676,7.0,60000000.0
376812,7.0,10400000.0
372297,7.4,1900000.0
15467,5.0,4180000.0
325789,6.6,25000000.0
308266,6.8,40000000.0
351809,6.1,6700000.0
382322,6.2,3500000.0
173689,5.7,75000.0
376659,6.3,20000000.0
338766,7.2,12000000.0
300669,6.7,9900000.0
403119,5.1,5500000.0
391995,6.6,5000000.0
47034,0.0,5.0
368940,5.8,13500000.0
376660,7.3,9000000.0
351339,6.9,9000000.0
337674,6.6,9804690.0
105506,6.1,120000.0
396535,7.7,8820000.0
368031,5.3,9900000.0
278924,5.3,40000000.0
333484,5.9,90000000.0
32147,6.8,15000000.0
270774,5.5,32000000.0
376867,7.3,4000000.0
271706,6.3,4531653.0
348668,6.8,5210000.0
213681,5.6,25000000.0
393841,7.8,200000.0
313297,7.7,60000000.0
95610,6.3,35000000.0
283552,6.9,20000000.0
377264,5.7,8000000.0
317557,7.1,15000000.0
296524,6.5,110000000.0
283366,6.5,110000000.0
346685,6.2,45000000.0
369883,6.9,8500000.0
302946,6.9,44000000.0
347126,5.6,5000000.0
366080,5.9,18700000.0
402672,6.7,15050000.0
368942,7.5,8138338.0
2324,6.1,3250000.0
33714,5.8,1000000.0
315011,6.6,15000000.0
110669,7.0,2115000.0
377273,7.5,762241.0
36046,6.1,7500000.0
14631,8.0,6500000.0
32523,7.5,6500000.0
48382,5.0,2000000.0
324786,7.8,40000000.0
293767,5.9,40000000.0
351211,4.9,5000000.0
325346,6.4,3800000.0
339419,6.5,9000000.0
284564,4.9,1500000.0
376166,6.7,10300000.0
258230,6.8,43000000.0
329865,7.2,47000000.0
332210,6.7,70000000.0
377447,6.2,50000000.0
393559,7.7,8000000.0
387845,5.5,500.0
376565,6.0,12823507.0
313369,7.9,30000000.0
369885,6.6,85000000.0
207932,5.7,75000000.0
331313,5.9,40000000.0
335796,5.8,9000000.0
136799,6.7,125000000.0
286567,5.1,10000000.0
402298,6.5,10000000.0
343611,5.3,60000000.0
334541,7.5,9000000.0
334543,8.0,12000000.0
338964,5.0,26000000.0
340402,5.4,17000000.0
361777,6.7,5000000.0
345920,6.9,36000000.0
33065,6.1,4000000.0
33534,6.4,4500000.0
392142,6.7,12156348.0
347026,6.5,14000000.0
329981,4.8,10000000.0
299641,5.4,2500000.0
277834,7.3,150000000.0
376866,6.5,9000000.0
384682,5.4,45000000.0
363093,7.5,5000.0
44010,5.3,135000.0
365942,7.2,30000000.0
330459,7.4,200000000.0
259695,6.2,108000000.0
381288,7.0,9000000.0
346672,5.2,35000000.0
376290,7.2,13000000.0
291328,5.9,25000000.0
121173,8.0,11178.0
422603,6.4,450000.0
381374,7.7,300000.0
274870,6.7,110000000.0
381284,7.8,25000000.0
393457,6.7,24000000.0
332979,6.7,6000000.0
52939,5.6,3000000.0
342737,7.3,7000000.0
311324,5.8,150000000.0
310307,7.0,25000000.0
356305,6.3,38000000.0
335797,6.8,75000000.0
413543,6.9,4300000.0
121856,5.4,125000000.0
381289,6.6,22000000.0
360814,8.0,10400000.0
167449,5.4,15000000.0
195590,5.5,21500000.0
388399,6.8,45000000.0
334524,6.6,20000000.0
342473,7.1,30000000.0
262841,6.0,125000000.0
324542,5.8,30000000.0
340837,6.0,40000000.0
370964,6.6,18000000.0
404378,7.5,8000000.0
47971,5.5,85000000.0
292280,5.1,7400000.0
324849,7.2,80000000.0
335791,5.3,10000000.0
383785,5.9,65000000.0
409502,7.0,1500000.0
396616,6.6,7500000.0
14564,4.8,25000000.0
63996,5.2,3500000.0
393519,7.0,3500000.0
324552,6.7,40000000.0
419430,7.2,5000000.0
263115,7.6,97000000.0
293167,6.2,185000000.0
180863,7.1,18000000.0
397837,6.8,5000000.0
274857,6.5,175000000.0
241258,5.1,5000000.0
321612,6.8,160000000.0
295693,6.1,125000000.0
173897,5.9,40000000.0
428449,6.8,100000.0
315837,5.9,110000000.0
341174,6.0,55000000.0
425942,6.0,4000000.0
330947,5.4,10000000.0
358962,5.3,1000000.0
73981,5.5,300000.0
340101,7.1,32745300.0
433356,6.5,40000000.0
340676,5.8,6000000.0
345938,6.9,20000000.0
395992,6.3,58000000.0
314095,6.1,30000000.0
305470,6.3,100000000.0
126889,5.7,97000000.0
334521,6.3,10000000.0
417644,6.2,25000000.0
353569,6.2,5000000.0
353070,6.6,25000000.0
329135,5.8,940000.0
403390,6.7,20000000.0
54911,5.0,400000.0
21778,6.2,17820000.0
56372,5.0,3500000.0
137116,6.2,60000000.0
289222,7.1,20000000.0
400928,7.7,7000000.0
368006,7.1,10000000.0
390051,5.8,10500000.0
417830,6.1,22000000.0
440642,7.4,7075038.0
339846,6.1,69000000.0
418437,5.7,12000000.0
373569,5.2,42000000.0
282035,5.4,125000000.0
337339,6.8,250000000.0
268531,6.5,38000000.0
260514,6.6,175000000.0
382614,7.6,10000000.0
443319,5.7,2800000.0
333384,7.0,916000.0
30593,6.6,950000.0
220669,1.0,6000000.0
220002,7.5,65700.0
38794,8.6,64200.0
430263,7.2,707503.0
347979,5.0,2800000.0
330878,1.7,3500000.0
31059,4.6,2000000.0
57889,3.0,6500000.0
50530,5.6,3200000.0
350312,6.7,18000000.0
54474,5.0,1300000.0
27046,4.7,5000000.0
14395,6.1,7400000.0
399019,5.8,10500000.0
339403,7.2,34000000.0
161244,9.0,3.0
397422,5.6,20000000.0
395452,7.3,3500000.0
338517,6.5,3300000.0
55740,7.0,1000000.0
20148,5.9,2000000.0
56525,5.6,6000000.0
260522,3.9,2153912.0
250251,4.5,2000000.0
37851,5.1,3500000.0
62732,3.9,3000000.0
36698,4.4,7000000.0
37656,6.0,3500000.0
41978,6.4,5000000.0
324852,6.2,80000000.0
333667,5.8,60000000.0
29361,4.6,2500000.0
102197,4.6,6000000.0
63838,5.6,5000000.0
375867,6.4,5000000.0
52891,3.6,3000000.0
69976,5.9,2500000.0
100791,3.5,4000000.0
43228,5.2,82000.0
281338,6.7,152000000.0
293768,6.0,21000000.0
339964,6.7,197471676.0
272610,2.0,7000000.0
66526,6.3,7400000.0
72663,4.7,2000000.0
326011,5.9,10000000.0
8453,6.7,5300000.0
341013,6.1,30000000.0
374720,7.5,100000000.0
14570,4.7,8500000.0
434119,6.2,8520000.0
335988,6.2,260000000.0
159447,5.3,2000000.0
75438,3.1,2000000.0
57701,4.7,3000000.0
26147,5.6,2196531.0
353491,5.7,60000000.0
378236,5.8,50000000.0
395834,7.4,11000000.0
24049,6.9,12000000.0
280422,6.0,750000.0
62757,5.8,800000.0
63281,4.0,2000000.0
63898,1.0,5000000.0
